location,date,total_cases_per_million
Switzerland,5/18/2021,78412.079
Switzerland,5/19/2021,78590.382
Switzerland,5/20/2021,78727.838
Switzerland,5/21/2021,78727.838
Switzerland,5/22/2021,78865.639
Switzerland,5/23/2021,78865.639
Switzerland,5/24/2021,78865.639
Switzerland,5/25/2021,79183.463
Switzerland,5/26/2021,79297.743
Switzerland,5/27/2021,79411.563
Switzerland,5/28/2021,79516.204
Switzerland,5/29/2021,79516.204
Switzerland,5/30/2021,79516.204
Switzerland,5/31/2021,79713.21
Switzerland,6/1/2021,79799.952
Switzerland,6/2/2021,79882.219
Switzerland,6/3/2021,79949.685
Switzerland,6/4/2021,80006.021
Switzerland,6/5/2021,80006.021
Switzerland,6/6/2021,80006.021
Switzerland,6/7/2021,80129.594
Switzerland,6/8/2021,80178.817
Switzerland,6/9/2021,80178.817
Switzerland,6/10/2021,80281.967
Switzerland,6/11/2021,80322.584
Switzerland,6/12/2021,80322.584
Switzerland,6/13/2021,80322.584
Switzerland,6/14/2021,80401.065
Switzerland,6/15/2021,80428.946
Switzerland,6/16/2021,80461.303
Switzerland,6/17/2021,80483.562
Switzerland,6/18/2021,80503.412
Switzerland,6/19/2021,80503.412
Switzerland,6/20/2021,80503.412
Switzerland,6/21/2021,80545.52
Switzerland,6/22/2021,80560.436
Switzerland,6/23/2021,80578.106
Switzerland,6/24/2021,80591.875
Switzerland,6/25/2021,80604.381
Switzerland,6/26/2021,80604.381
Switzerland,6/27/2021,80604.381
Switzerland,6/28/2021,80631.804
Switzerland,6/29/2021,80646.605
Switzerland,6/30/2021,80661.406
Switzerland,7/1/2021,80681.141
Switzerland,7/2/2021,80699.27
Switzerland,7/3/2021,80699.27
Switzerland,7/4/2021,80699.27
Switzerland,7/5/2021,80750.787
Switzerland,7/6/2021,80782.225
Switzerland,7/7/2021,80816.073
Switzerland,7/8/2021,80846.823
Switzerland,7/9/2021,80883.883
Switzerland,7/10/2021,80883.883
Switzerland,7/11/2021,80883.883
Switzerland,7/12/2021,80978.198
Switzerland,7/13/2021,81033.617
Switzerland,7/14/2021,81094.084
Switzerland,7/15/2021,81160.861
Switzerland,7/16/2021,81160.861
Switzerland,7/17/2021,81231.884
Switzerland,7/18/2021,81231.884
Switzerland,7/19/2021,81410.876
Switzerland,7/20/2021,81491.996
Switzerland,7/21/2021,81580.688
Switzerland,7/22/2021,81679.478
Switzerland,7/23/2021,81770.236
Switzerland,7/24/2021,81770.236
Switzerland,7/25/2021,81770.236
Switzerland,7/26/2021,81970.569
Switzerland,7/27/2021,82068.44
Switzerland,7/28/2021,82156.904
Switzerland,7/29/2021,82251.792
Switzerland,7/30/2021,82343.583
Switzerland,7/31/2021,82343.583
Switzerland,8/1/2021,82343.583
Switzerland,8/2/2021,82575.239
Switzerland,8/3/2021,82696.747
Switzerland,8/4/2021,82815.271
Switzerland,8/5/2021,82932.878
Switzerland,8/6/2021,83066.777
Switzerland,8/7/2021,83066.777
Switzerland,8/8/2021,83066.777
Switzerland,8/9/2021,83427.629
Switzerland,8/10/2021,83646.894
Switzerland,8/11/2021,83890.598
Switzerland,8/12/2021,84134.646
Switzerland,8/13/2021,84375.596
Switzerland,8/14/2021,84375.596
Switzerland,8/15/2021,84375.596
Switzerland,8/16/2021,85015.72
Switzerland,8/17/2021,85377.375
Switzerland,8/18/2021,85754.864
Switzerland,8/19/2021,86074.983
Switzerland,8/20/2021,86370.434
Switzerland,8/21/2021,86370.434
Switzerland,8/22/2021,86370.434
Switzerland,8/23/2021,87084.45
Switzerland,8/24/2021,87427.976
Switzerland,8/25/2021,87796.515
Switzerland,8/26/2021,88119.044
Switzerland,8/27/2021,88436.18
Switzerland,8/28/2021,88436.18
Switzerland,8/29/2021,88436.18
Switzerland,8/30/2021,89147.213
Switzerland,8/31/2021,89457.465
Switzerland,9/1/2021,89824.971
Switzerland,9/2/2021,90149.336
Switzerland,9/3/2021,90149.336
Switzerland,9/4/2021,90149.336
Switzerland,9/5/2021,90149.336
Switzerland,9/6/2021,90149.336
Switzerland,9/7/2021,91618.1
Switzerland,9/8/2021,92025.535
Switzerland,9/9/2021,92383.059
Switzerland,9/10/2021,92715.112
Switzerland,9/11/2021,92715.112
Switzerland,9/12/2021,92715.112
Switzerland,9/13/2021,93410.425
Switzerland,9/14/2021,93638.984
Switzerland,9/15/2021,93937.877
Switzerland,9/16/2021,94197.988
Switzerland,9/17/2021,94438.479
Switzerland,9/18/2021,94438.479
Switzerland,9/19/2021,94438.479
Switzerland,9/20/2021,94901.218
Switzerland,9/21/2021,95043.035
Switzerland,9/22/2021,95261.496
Switzerland,9/23/2021,95448.52
Switzerland,9/24/2021,95621.086
Switzerland,9/25/2021,95621.086
Switzerland,9/26/2021,95621.086
Switzerland,9/27/2021,95976.545
Switzerland,9/28/2021,96124.098
Switzerland,9/29/2021,96290.468
Switzerland,9/30/2021,96421.729
Switzerland,10/1/2021,96560.562
Switzerland,10/2/2021,96560.562
Switzerland,10/3/2021,96560.562
Switzerland,10/4/2021,96863.012
Switzerland,10/5/2021,96980.619
Switzerland,10/6/2021,97106.027
Switzerland,10/7/2021,97235.108
Switzerland,10/8/2021,97345.945
Switzerland,10/9/2021,97345.945
Switzerland,10/10/2021,97345.945
Switzerland,10/11/2021,97605.942
Switzerland,10/12/2021,97712.189
Switzerland,10/13/2021,97832.435
Switzerland,10/14/2021,97944.764
Switzerland,10/15/2021,98054.224
Switzerland,10/16/2021,98054.224
Switzerland,10/17/2021,98054.224
Switzerland,10/18/2021,98325.694
Switzerland,10/19/2021,98468.085
Switzerland,10/20/2021,98634.225
Switzerland,10/21/2021,98803.694
Switzerland,10/22/2021,98951.477
Switzerland,10/23/2021,98951.477
Switzerland,10/24/2021,98951.477
Switzerland,10/25/2021,99329.768
Switzerland,10/26/2021,99329.768
Switzerland,10/27/2021,99712.535
Switzerland,10/28/2021,99918.261
Switzerland,10/29/2021,100115.725
Switzerland,10/30/2021,100115.725
Switzerland,10/31/2021,100115.725
Switzerland,11/1/2021,100636.636
Switzerland,11/2/2021,100860.72
Switzerland,11/3/2021,101160.072
Switzerland,11/4/2021,101497.058
Switzerland,11/5/2021,101823.947
Switzerland,11/6/2021,101823.947
Switzerland,11/7/2021,101823.947
Switzerland,11/8/2021,102586.612
Switzerland,11/9/2021,102929.105
Switzerland,11/10/2021,103405.269
Switzerland,11/11/2021,103850.912
Switzerland,11/12/2021,104301.374
Switzerland,11/13/2021,104301.374
Switzerland,11/14/2021,104301.374
Switzerland,11/15/2021,105415.711
Switzerland,11/16/2021,105908.741
Switzerland,11/17/2021,106595.335
Switzerland,11/18/2021,107285.6
Switzerland,11/19/2021,107993.649
Switzerland,11/20/2021,107993.649
Switzerland,11/21/2021,107993.649
Switzerland,11/22/2021,109667.909
Switzerland,11/23/2021,110397.07
Switzerland,11/24/2021,111382.441
Switzerland,11/25/2021,112305.854
Switzerland,11/26/2021,113227.546
Switzerland,11/27/2021,113227.546
Switzerland,11/28/2021,113227.546
Switzerland,11/29/2021,115454.041
Switzerland,11/30/2021,116420.481
Syria,3/22/2020,0.055
Syria,3/23/2020,0.055
Syria,3/24/2020,0.055
Syria,3/25/2020,0.274
Syria,3/26/2020,0.274
Syria,3/27/2020,0.274
Syria,3/28/2020,0.274
Syria,3/29/2020,0.492
Syria,3/30/2020,0.547
Syria,3/31/2020,0.547
Syria,4/1/2020,0.547
Syria,4/2/2020,0.875
Syria,4/3/2020,0.875
Syria,4/4/2020,0.875
Syria,4/5/2020,1.04
Syria,4/6/2020,1.04
Syria,4/7/2020,1.04
Syria,4/8/2020,1.04
Syria,4/9/2020,1.04
Syria,4/10/2020,1.04
Syria,4/11/2020,1.368
Syria,4/12/2020,1.368
Syria,4/13/2020,1.368
Syria,4/14/2020,1.587
Syria,4/15/2020,1.806
Syria,4/16/2020,1.806
Syria,4/17/2020,2.079
Syria,4/18/2020,2.079
Syria,4/19/2020,2.134
Syria,4/20/2020,2.134
Syria,4/21/2020,2.298
Syria,4/22/2020,2.298
Syria,4/23/2020,2.298
Syria,4/24/2020,2.298
Syria,4/25/2020,2.298
Syria,4/26/2020,2.353
Syria,4/27/2020,2.353
Syria,4/28/2020,2.353
Syria,4/29/2020,2.353
Syria,4/30/2020,2.353
Syria,5/1/2020,2.408
Syria,5/2/2020,2.408
Syria,5/3/2020,2.408
Syria,5/4/2020,2.408
Syria,5/5/2020,2.408
Syria,5/6/2020,2.462
Syria,5/7/2020,2.462
Syria,5/8/2020,2.572
Syria,5/9/2020,2.572
Syria,5/10/2020,2.572
Syria,5/11/2020,2.572
Syria,5/12/2020,2.572
Syria,5/13/2020,2.626
Syria,5/14/2020,2.626
Syria,5/15/2020,2.736
Syria,5/16/2020,2.791
Syria,5/17/2020,3.174
Syria,5/18/2020,3.174
Syria,5/19/2020,3.174
Syria,5/20/2020,3.174
Syria,5/21/2020,3.174
Syria,5/22/2020,3.228
Syria,5/23/2020,3.83
Syria,5/24/2020,4.706
Syria,5/25/2020,5.8
Syria,5/26/2020,6.621
Syria,5/27/2020,6.621
Syria,5/28/2020,6.676
Syria,5/29/2020,6.676
Syria,5/30/2020,6.676
Syria,5/31/2020,6.676
Syria,6/1/2020,6.73
Syria,6/2/2020,6.73
Syria,6/3/2020,6.73
Syria,6/4/2020,6.785
Syria,6/5/2020,6.785
Syria,6/6/2020,6.84
Syria,6/7/2020,7.715
Syria,6/8/2020,7.879
Syria,6/9/2020,7.989
Syria,6/10/2020,8.317
Syria,6/11/2020,8.974
Syria,6/12/2020,8.974
Syria,6/13/2020,9.302
Syria,6/14/2020,9.685
Syria,6/15/2020,9.685
Syria,6/16/2020,9.685
Syria,6/17/2020,9.74
Syria,6/18/2020,10.232
Syria,6/19/2020,10.232
Syria,6/20/2020,10.834
Syria,6/21/2020,11.162
Syria,6/22/2020,11.983
Syria,6/23/2020,12.64
Syria,6/24/2020,12.64
Syria,6/25/2020,13.242
Syria,6/26/2020,13.953
Syria,6/27/2020,14.008
Syria,6/28/2020,14.008
Syria,6/29/2020,14.719
Syria,6/30/2020,15.266
Syria,7/1/2020,16.032
Syria,7/2/2020,17.072
Syria,7/3/2020,17.947
Syria,7/4/2020,18.494
Syria,7/5/2020,19.589
Syria,7/6/2020,20.355
Syria,7/7/2020,20.355
Syria,7/8/2020,20.355
Syria,7/9/2020,20.355
Syria,7/10/2020,21.559
Syria,7/11/2020,21.559
Syria,7/12/2020,21.559
Syria,7/13/2020,22.817
Syria,7/14/2020,24.021
Syria,7/15/2020,25.061
Syria,7/16/2020,26.1
Syria,7/17/2020,27.14
Syria,7/18/2020,27.14
Syria,7/19/2020,27.14
Syria,7/20/2020,28.563
Syria,7/21/2020,29.547
Syria,7/22/2020,30.696
Syria,7/23/2020,31.955
Syria,7/24/2020,33.268
Syria,7/25/2020,34.308
Syria,7/26/2020,35.566
Syria,7/27/2020,36.88
Syria,7/28/2020,37.974
Syria,7/29/2020,39.232
Syria,7/30/2020,40.381
Syria,7/31/2020,41.421
Syria,8/1/2020,42.68
Syria,8/2/2020,44.266
Syria,8/3/2020,46.346
Syria,8/4/2020,48.808
Syria,8/5/2020,51.653
Syria,8/6/2020,54.663
Syria,8/7/2020,58.001
Syria,8/8/2020,61.557
Syria,8/9/2020,65.004
Syria,8/10/2020,68.67
Syria,8/11/2020,72.61
Syria,8/12/2020,72.61
Syria,8/13/2020,78.355
Syria,8/14/2020,82.897
Syria,8/15/2020,87.165
Syria,8/16/2020,91.761
Syria,8/17/2020,96.522
Syria,8/18/2020,100.899
Syria,8/19/2020,105.441
Syria,8/20/2020,109.873
Syria,8/21/2020,113.429
Syria,8/22/2020,117.26
Syria,8/23/2020,121.309
Syria,8/24/2020,125.467
Syria,8/25/2020,129.407
Syria,8/26/2020,133.511
Syria,8/27/2020,137.013
Syria,8/28/2020,140.241
Syria,8/29/2020,143.797
Syria,8/30/2020,147.901
Syria,8/31/2020,151.294
Syria,9/1/2020,154.85
Syria,9/2/2020,158.571
Syria,9/3/2020,162.675
Syria,9/4/2020,166.396
Syria,9/5/2020,169.843
Syria,9/6/2020,173.509
Syria,9/7/2020,176.683
Syria,9/8/2020,179.966
Syria,9/9/2020,183.358
Syria,9/10/2020,186.915
Syria,9/11/2020,190.198
Syria,9/12/2020,191.839
Syria,9/13/2020,193.7
Syria,9/14/2020,195.67
Syria,9/15/2020,197.749
Syria,9/16/2020,199.938
Syria,9/17/2020,201.962
Syria,9/18/2020,204.151
Syria,9/19/2020,206.011
Syria,9/20/2020,207.926
Syria,9/21/2020,209.732
Syria,9/22/2020,212.14
Syria,9/23/2020,214.711
Syria,9/24/2020,217.009
Syria,9/25/2020,218.925
Syria,9/26/2020,220.949
Syria,9/27/2020,222.809
Syria,9/28/2020,224.451
Syria,9/29/2020,226.968
Syria,9/30/2020,229.813
Syria,10/1/2020,232.385
Syria,10/2/2020,234.683
Syria,10/3/2020,236.872
Syria,10/4/2020,238.896
Syria,10/5/2020,241.359
Syria,10/6/2020,243.876
Syria,10/7/2020,246.447
Syria,10/8/2020,249.84
Syria,10/9/2020,252.576
Syria,10/10/2020,255.695
Syria,10/11/2020,258.157
Syria,10/12/2020,261.221
Syria,10/13/2020,264.066
Syria,10/14/2020,267.185
Syria,10/15/2020,269.812
Syria,10/16/2020,272.876
Syria,10/17/2020,275.393
Syria,10/18/2020,277.801
Syria,10/19/2020,280.919
Syria,10/20/2020,283.436
Syria,10/21/2020,285.844
Syria,10/22/2020,288.197
Syria,10/23/2020,291.042
Syria,10/24/2020,293.231
Syria,10/25/2020,295.912
Syria,10/26/2020,298.812
Syria,10/27/2020,302.478
Syria,10/28/2020,305.323
Syria,10/29/2020,308.223
Syria,10/30/2020,310.959
Syria,10/31/2020,313.422
Syria,11/1/2020,316.759
Syria,11/2/2020,319.714
Syria,11/3/2020,322.176
Syria,11/4/2020,326.335
Syria,11/5/2020,330.493
Syria,11/6/2020,333.886
Syria,11/7/2020,336.348
Syria,11/8/2020,340.069
Syria,11/9/2020,343.844
Syria,11/10/2020,347.565
Syria,11/11/2020,351.341
Syria,11/12/2020,354.897
Syria,11/13/2020,358.509
Syria,11/14/2020,361.847
Syria,11/15/2020,365.731
Syria,11/16/2020,369.835
Syria,11/17/2020,374.049
Syria,11/18/2020,378.59
Syria,11/19/2020,382.53
Syria,11/20/2020,387.345
Syria,11/21/2020,391.449
Syria,11/22/2020,395.334
Syria,11/23/2020,399.164
Syria,11/24/2020,403.213
Syria,11/25/2020,408.137
Syria,11/26/2020,412.679
Syria,11/27/2020,417.768
Syria,11/28/2020,422.145
Syria,11/29/2020,426.632
Syria,11/30/2020,431.557
Syria,12/1/2020,436.262
Syria,12/2/2020,440.968
Syria,12/3/2020,445.783
Syria,12/4/2020,450.489
Syria,12/5/2020,455.249
Syria,12/6/2020,459.791
Syria,12/7/2020,464.551
Syria,12/8/2020,469.476
Syria,12/9/2020,474.674
Syria,12/10/2020,480.802
Syria,12/11/2020,487.587
Syria,12/12/2020,494.701
Syria,12/13/2020,501.54
Syria,12/14/2020,508.982
Syria,12/15/2020,517.189
Syria,12/16/2020,525.452
Syria,12/17/2020,533.988
Syria,12/18/2020,543.235
Syria,12/19/2020,549.91
Syria,12/20/2020,557.844
Syria,12/21/2020,564.575
Syria,12/22/2020,571.36
Syria,12/23/2020,578.418
Syria,12/24/2020,585.531
Syria,12/25/2020,592.098
Syria,12/26/2020,598.171
Syria,12/27/2020,603.698
Syria,12/28/2020,609.443
Syria,12/29/2020,615.188
Syria,12/30/2020,620.715
Syria,12/31/2020,625.639
Syria,1/1/2021,630.673
Syria,1/2/2021,635.598
Syria,1/3/2021,640.741
Syria,1/4/2021,645.611
Syria,1/5/2021,650.591
Syria,1/6/2021,655.953
Syria,1/7/2021,661.206
Syria,1/8/2021,666.404
Syria,1/9/2021,671.602
Syria,1/10/2021,676.527
Syria,1/11/2021,681.889
Syria,1/12/2021,687.142
Syria,1/13/2021,692.723
Syria,1/14/2021,698.195
Syria,1/15/2021,703.119
Syria,1/16/2021,708.153
Syria,1/17/2021,713.297
Syria,1/18/2021,718.55
Syria,1/19/2021,723.584
Syria,1/20/2021,728.453
Syria,1/21/2021,733.104
Syria,1/22/2021,737.537
Syria,1/23/2021,741.805
Syria,1/24/2021,745.689
Syria,1/25/2021,749.465
Syria,1/26/2021,753.022
Syria,1/27/2021,756.359
Syria,1/28/2021,759.752
Syria,1/29/2021,762.98
Syria,1/30/2021,765.935
Syria,1/31/2021,768.671
Syria,2/1/2021,771.297
Syria,2/2/2021,773.814
Syria,2/3/2021,777.097
Syria,2/4/2021,780.654
Syria,2/5/2021,784.539
Syria,2/6/2021,788.369
Syria,2/7/2021,792.145
Syria,2/8/2021,796.194
Syria,2/9/2021,799.477
Syria,2/10/2021,802.596
Syria,2/11/2021,805.66
Syria,2/12/2021,807.903
Syria,2/13/2021,810.913
Syria,2/14/2021,813.266
Syria,2/15/2021,815.618
Syria,2/16/2021,818.081
Syria,2/17/2021,820.817
Syria,2/18/2021,823.224
Syria,2/19/2021,825.905
Syria,2/20/2021,828.586
Syria,2/21/2021,830.556
Syria,2/22/2021,833.347
Syria,2/23/2021,836.192
Syria,2/24/2021,839.53
Syria,2/25/2021,842.922
Syria,2/26/2021,846.315
Syria,2/27/2021,849.926
Syria,2/28/2021,852.936
Syria,3/1/2021,855.89
Syria,3/2/2021,858.845
Syria,3/3/2021,861.964
Syria,3/4/2021,865.357
Syria,3/5/2021,868.366
Syria,3/6/2021,871.375
Syria,3/7/2021,874.44
Syria,3/8/2021,877.777
Syria,3/9/2021,881.881
Syria,3/10/2021,885.711
Syria,3/11/2021,889.542
Syria,3/12/2021,893.427
Syria,3/13/2021,897.421
Syria,3/14/2021,901.634
Syria,3/15/2021,905.902
Syria,3/16/2021,911.374
Syria,3/17/2021,917.94
Syria,3/18/2021,926.093
Syria,3/19/2021,934.41
Syria,3/20/2021,943.329
Syria,3/21/2021,952.686
Syria,3/22/2021,962.097
Syria,3/23/2021,970.852
Syria,3/24/2021,979.224
Syria,3/25/2021,987.431
Syria,3/26/2021,995.912
Syria,3/27/2021,1004.394
Syria,3/28/2021,1012.163
Syria,3/29/2021,1019.824
Syria,3/30/2021,1027.32
Syria,3/31/2021,1034.652
Syria,4/1/2021,1041.766
Syria,4/2/2021,1048.605
Syria,4/3/2021,1055.171
Syria,4/4/2021,1061.737
Syria,4/5/2021,1068.413
Syria,4/6/2021,1074.706
Syria,4/7/2021,1081.272
Syria,4/8/2021,1087.947
Syria,4/9/2021,1094.787
Syria,4/10/2021,1100.806
Syria,4/11/2021,1106.715
Syria,4/12/2021,1112.461
Syria,4/13/2021,1118.151
Syria,4/14/2021,1124.717
Syria,4/15/2021,1133.363
Syria,4/16/2021,1141.187
Syria,4/17/2021,1149.285
Syria,4/18/2021,1156.836
Syria,4/19/2021,1164.333
Syria,4/20/2021,1172.759
Syria,4/21/2021,1181.022
Syria,4/22/2021,1188.737
Syria,4/23/2021,1196.342
Syria,4/24/2021,1203.729
Syria,4/25/2021,1211.171
Syria,4/26/2021,1218.284
Syria,4/27/2021,1225.069
Syria,4/28/2021,1231.854
Syria,4/29/2021,1238.311
Syria,4/30/2021,1243.892
Syria,5/1/2021,1248.543
Syria,5/2/2021,1252.92
Syria,5/3/2021,1257.243
Syria,5/4/2021,1261.292
Syria,5/5/2021,1265.122
Syria,5/6/2021,1268.952
Syria,5/7/2021,1272.509
Syria,5/8/2021,1275.956
Syria,5/9/2021,1279.239
Syria,5/10/2021,1282.522
Syria,5/11/2021,1285.313
Syria,5/12/2021,1288.213
Syria,5/13/2021,1291.058
Syria,5/14/2021,1293.794
Syria,5/15/2021,1296.421
Syria,5/16/2021,1298.883
Syria,5/17/2021,1301.619
Syria,5/18/2021,1303.917
Syria,5/19/2021,1306.872
Syria,5/20/2021,1309.881
Syria,5/21/2021,1313
Syria,5/22/2021,1316.064
Syria,5/23/2021,1319.621
Syria,5/24/2021,1323.451
Syria,5/25/2021,1327.008
Syria,5/26/2021,1330.455
Syria,5/27/2021,1333.191
Syria,5/28/2021,1335.653
Syria,5/29/2021,1337.295
Syria,5/30/2021,1338.772
Syria,5/31/2021,1340.304
Syria,6/1/2021,1342.164
Syria,6/2/2021,1343.806
Syria,6/3/2021,1345.557
Syria,6/4/2021,1347.089
Syria,6/5/2021,1348.183
Syria,6/6/2021,1349.278
Syria,6/7/2021,1350.427
Syria,6/8/2021,1351.521
Syria,6/9/2021,1352.78
Syria,6/10/2021,1353.874
Syria,6/11/2021,1355.187
Syria,6/12/2021,1356.391
Syria,6/13/2021,1357.759
Syria,6/14/2021,1360.276
Syria,6/15/2021,1362.683
Syria,6/16/2021,1364.982
Syria,6/17/2021,1367.444
Syria,6/18/2021,1369.851
Syria,6/19/2021,1372.095
Syria,6/20/2021,1374.393
Syria,6/21/2021,1376.582
Syria,6/22/2021,1379.153
Syria,6/23/2021,1381.506
Syria,6/24/2021,1383.64
Syria,6/25/2021,1385.884
Syria,6/26/2021,1387.908
Syria,6/27/2021,1390.042
Syria,6/28/2021,1392.121
Syria,6/29/2021,1394.146
Syria,6/30/2021,1396.116
Syria,7/1/2021,1398.086
Syria,7/2/2021,1400.001
Syria,7/3/2021,1401.806
Syria,7/4/2021,1403.667
Syria,7/5/2021,1405.473
Syria,7/6/2021,1406.895
Syria,7/7/2021,1408.154
Syria,7/8/2021,1409.139
Syria,7/9/2021,1409.85
Syria,7/10/2021,1409.85
Syria,7/11/2021,1410.89
Syria,7/12/2021,1411.437
Syria,7/13/2021,1411.765
Syria,7/14/2021,1412.039
Syria,7/15/2021,1412.476
Syria,7/16/2021,1412.859
Syria,7/17/2021,1413.188
Syria,7/18/2021,1413.571
Syria,7/19/2021,1413.899
Syria,7/20/2021,1414.173
Syria,7/21/2021,1414.391
Syria,7/22/2021,1414.61
Syria,7/23/2021,1414.884
Syria,7/24/2021,1415.267
Syria,7/25/2021,1415.924
Syria,7/26/2021,1416.744
Syria,7/27/2021,1417.784
Syria,7/28/2021,1418.824
Syria,7/29/2021,1419.48
Syria,7/30/2021,1420.137
Syria,7/31/2021,1420.629
Syria,8/1/2021,1421.724
Syria,8/2/2021,1422.927
Syria,8/3/2021,1424.076
Syria,8/4/2021,1425.061
Syria,8/5/2021,1425.882
Syria,8/6/2021,1426.539
Syria,8/7/2021,1427.086
Syria,8/8/2021,1427.961
Syria,8/9/2021,1429.001
Syria,8/10/2021,1430.095
Syria,8/11/2021,1431.682
Syria,8/12/2021,1433.871
Syria,8/13/2021,1436.169
Syria,8/14/2021,1438.631
Syria,8/15/2021,1441.367
Syria,8/16/2021,1445.033
Syria,8/17/2021,1448.863
Syria,8/18/2021,1452.967
Syria,8/19/2021,1457.345
Syria,8/20/2021,1461.996
Syria,8/21/2021,1466.373
Syria,8/22/2021,1471.954
Syria,8/23/2021,1477.535
Syria,8/24/2021,1483.664
Syria,8/25/2021,1489.464
Syria,8/26/2021,1495.154
Syria,8/27/2021,1501.228
Syria,8/28/2021,1506.864
Syria,8/29/2021,1513.156
Syria,8/30/2021,1519.996
Syria,8/31/2021,1527.438
Syria,9/1/2021,1534.551
Syria,9/2/2021,1541.61
Syria,9/3/2021,1548.668
Syria,9/4/2021,1555.234
Syria,9/5/2021,1561.8
Syria,9/6/2021,1569.187
Syria,9/7/2021,1576.629
Syria,9/8/2021,1584.18
Syria,9/9/2021,1591.512
Syria,9/10/2021,1598.899
Syria,9/11/2021,1606.395
Syria,9/12/2021,1614.055
Syria,9/13/2021,1622.263
Syria,9/14/2021,1630.854
Syria,9/15/2021,1640.101
Syria,9/16/2021,1649.895
Syria,9/17/2021,1659.963
Syria,9/18/2021,1669.922
Syria,9/19/2021,1680.318
Syria,9/20/2021,1691.481
Syria,9/21/2021,1704.339
Syria,9/22/2021,1719.551
Syria,9/23/2021,1736.787
Syria,9/24/2021,1758.51
Syria,9/25/2021,1782.695
Syria,9/26/2021,1804.199
Syria,9/27/2021,1823.35
Syria,9/28/2021,1840.695
Syria,9/29/2021,1856.727
Syria,9/30/2021,1871.611
Syria,10/1/2021,1885.563
Syria,10/2/2021,1898.477
Syria,10/3/2021,1910.734
Syria,10/4/2021,1929.666
Syria,10/5/2021,1948.434
Syria,10/6/2021,1964.247
Syria,10/7/2021,1978.583
Syria,10/8/2021,1994.615
Syria,10/9/2021,2008.842
Syria,10/10/2021,2021.974
Syria,10/11/2021,2037.076
Syria,10/12/2021,2052.397
Syria,10/13/2021,2067.991
Syria,10/14/2021,2082.929
Syria,10/15/2021,2099.235
